Phone Number
Time,duration,isCorrect
10h41m22s600ms,533.0,1191.0
10h41m22s643ms,533.0,1191.0
10h41m22s678ms,533.0,1191.0
10h41m22s714ms,533.0,1191.0
10h41m22s750ms,533.0,1191.0
10h41m22s793ms,533.0,1191.0
10h41m22s829ms,533.0,1191.0
10h41m22s866ms,533.0,1191.0
10h41m22s902ms,533.0,1191.0
10h41m22s943ms,533.0,1191.0
10h41m22s984ms,533.0,1191.0
10h41m23s20ms,533.0,1191.0
10h41m23s56ms,533.0,1191.0
10h41m23s95ms,533.0,1191.0
10h41m23s129ms,533.0,1191.0
10h41m23s178ms,533.0,1191.0
10h41m23s206ms,533.0,1191.0
10h41m23s242ms,533.0,1191.0
10h41m23s278ms,533.0,1191.0
10h41m23s322ms,533.0,1191.0
10h41m23s359ms,533.0,1191.0
10h41m23s393ms,533.0,1191.0
10h41m23s433ms,533.0,1191.0
10h41m23s473ms,533.0,1191.0
10h41m23s503ms,533.0,1191.0
10h41m23s542ms,533.0,1191.0
10h41m23s581ms,533.0,1191.0
10h41m23s622ms,195.0,697.0
10h41m23s656ms,195.0,697.0
10h41m23s694ms,195.0,697.0
10h41m23s737ms,195.0,697.0
10h41m23s773ms,195.0,697.0
10h41m23s813ms,195.0,697.0
10h41m23s849ms,195.0,697.0
10h41m23s883ms,195.0,697.0
10h41m23s919ms,195.0,697.0
10h41m23s957ms,195.0,697.0
10h41m23s993ms,195.0,697.0
10h41m24s34ms,195.0,697.0
10h41m24s97ms,195.0,697.0
10h41m24s123ms,195.0,697.0
10h41m24s149ms,195.0,697.0
10h41m24s183ms,195.0,697.0
10h41m24s222ms,195.0,697.0
10h41m24s257ms,195.0,697.0
10h41m24s298ms,195.0,697.0
10h41m24s347ms,195.0,697.0
10h41m24s375ms,195.0,697.0
10h41m24s410ms,168.31973,661.31976
10h41m24s445ms,165.5,660.0
10h41m24s493ms,165.5,660.0
10h41m24s521ms,165.0,660.0
10h41m24s562ms,165.0,660.0
10h41m24s602ms,165.0,660.0
10h41m24s638ms,165.0,660.0
10h41m24s671ms,165.0,660.0
10h41m24s712ms,165.0,660.0
10h41m24s748ms,165.0,660.0
10h41m24s786ms,165.0,660.0
10h41m24s824ms,165.0,660.0
10h41m24s867ms,165.0,660.0
10h41m24s901ms,165.0,660.0
10h41m24s937ms,165.0,660.0
10h41m24s975ms,165.0,660.0
10h41m25s13ms,165.0,660.0
10h41m25s49ms,165.0,660.0
10h41m25s90ms,165.0,660.0
10h41m25s135ms,165.0,660.0
10h41m25s163ms,165.0,660.0
10h41m25s202ms,165.0,660.0
10h41m25s241ms,165.0,660.0
10h41m25s277ms,165.0,660.0
10h41m25s316ms,165.0,660.0
10h41m25s355ms,165.0,660.0
10h41m25s397ms,165.0,660.0
10h41m25s443ms,165.0,660.0
10h41m25s469ms,165.0,660.0
10h41m25s506ms,165.0,660.0
10h41m25s542ms,165.0,660.0
10h41m25s578ms,165.0,660.0
10h41m25s616ms,165.0,660.0
10h41m25s657ms,165.0,660.0
10h41m25s692ms,165.0,660.0
10h41m25s736ms,165.0,660.0
10h41m25s763ms,165.0,660.0
10h41m25s808ms,165.0,660.0
10h41m25s840ms,165.0,660.0
10h41m25s877ms,165.0,660.0
10h41m25s913ms,165.0,660.0
10h41m25s953ms,165.0,660.0
10h41m25s992ms,165.0,660.0
10h41m26s32ms,165.0,660.0
10h41m26s74ms,165.0,660.0
10h41m26s102ms,165.0,660.0
10h41m26s140ms,165.0,660.0
10h41m26s184ms,874.0,915.0
10h41m26s216ms,874.0,915.0
10h41m26s258ms,874.0,915.0
10h41m26s290ms,874.0,915.0
10h41m26s330ms,874.0,915.0
10h41m26s371ms,874.0,915.0
10h41m26s404ms,874.0,915.0
10h41m26s442ms,874.0,915.0
10h41m26s482ms,874.0,915.0
10h41m26s519ms,874.0,915.0
10h41m26s558ms,874.0,915.0
10h41m26s595ms,874.0,915.0
10h41m26s630ms,874.0,915.0
10h41m26s667ms,874.0,915.0
10h41m26s706ms,874.0,915.0
10h41m26s747ms,874.0,915.0
10h41m26s780ms,874.0,915.0
10h41m26s817ms,874.0,915.0
10h41m26s858ms,874.0,915.0
10h41m26s894ms,874.0,915.0
10h41m26s933ms,874.0,915.0
10h41m26s977ms,874.0,915.0
10h41m27s10ms,874.0,915.0
10h41m27s71ms,874.0,915.0
10h41m27s90ms,874.0,915.0
10h41m27s121ms,874.0,915.0
10h41m27s158ms,874.0,915.0
10h41m27s199ms,874.0,915.0
10h41m27s235ms,534.0,406.0
10h41m27s270ms,534.0,406.0
10h41m27s324ms,534.0,406.0
10h41m27s348ms,534.0,406.0
10h41m27s389ms,534.0,406.0
10h41m27s423ms,534.0,406.0
10h41m27s461ms,534.0,406.0
10h41m27s497ms,534.0,406.0
10h41m27s533ms,534.0,406.0
10h41m27s573ms,534.0,406.0
10h41m27s608ms,534.0,406.0
10h41m27s646ms,534.0,406.0
10h41m27s685ms,534.0,406.0
10h41m27s727ms,534.0,406.0
10h41m27s760ms,534.0,406.0
10h41m27s799ms,534.0,406.0
10h41m27s845ms,534.0,406.0
10h41m27s874ms,534.0,406.0
10h41m27s925ms,534.0,406.0
10h41m27s951ms,534.0,406.0
10h41m27s986ms,926.0,913.5
10h41m28s25ms,923.0,922.0
10h41m28s62ms,923.0,922.0
10h41m28s113ms,923.0,922.0
10h41m28s136ms,923.0,922.0
10h41m28s174ms,923.0,922.0
10h41m28s215ms,923.0,922.0
10h41m28s253ms,923.0,922.0
10h41m28s290ms,923.0,922.0
10h41m28s326ms,923.0,922.0
10h41m28s363ms,923.0,922.0
10h41m28s403ms,923.0,922.0
10h41m28s438ms,923.0,922.0
10h41m28s475ms,923.0,922.0
10h41m28s515ms,923.0,922.0
10h41m28s551ms,923.0,922.0
10h41m28s589ms,923.0,922.0
10h41m28s636ms,923.0,922.0
10h41m28s666ms,923.0,922.0
10h41m28s702ms,923.0,922.0
10h41m28s739ms,923.0,922.0
10h41m28s781ms,923.0,922.0
10h41m28s816ms,923.0,922.0
10h41m28s853ms,923.0,922.0
10h41m28s890ms,923.0,922.0
10h41m28s934ms,923.0,922.0
10h41m28s969ms,923.0,922.0
10h41m29s12ms,923.0,922.0
10h41m29s42ms,923.0,922.0
10h41m29s80ms,923.0,922.0
10h41m29s119ms,923.0,922.0
10h41m29s159ms,923.0,922.0
10h41m29s196ms,923.0,922.0
10h41m29s234ms,923.0,922.0
10h41m29s267ms,923.0,922.0
10h41m29s304ms,923.0,922.0
10h41m29s343ms,923.0,922.0
10h41m29s379ms,923.0,922.0
10h41m29s417ms,923.0,922.0
10h41m29s457ms,923.0,922.0
10h41m29s498ms,923.0,922.0
10h41m29s530ms,923.0,922.0
10h41m29s578ms,923.0,922.0
10h41m29s606ms,923.0,922.0
10h41m29s647ms,923.0,922.0
10h41m29s689ms,923.0,922.0
10h41m29s722ms,923.0,922.0
10h41m29s757ms,923.0,922.0
10h41m29s795ms,923.0,922.0
10h41m29s833ms,923.0,922.0
10h41m29s875ms,923.0,922.0
10h41m29s912ms,923.0,922.0
10h41m29s953ms,923.0,922.0
10h41m29s984ms,923.0,922.0
10h41m30s23ms,923.0,922.0
10h41m30s60ms,923.0,922.0
10h41m30s97ms,923.0,922.0
10h41m30s134ms,923.0,922.0
10h41m30s176ms,923.0,922.0
10h41m30s209ms,923.0,922.0
10h41m30s246ms,923.0,922.0
10h41m30s288ms,923.0,922.0
10h41m30s326ms,923.0,922.0
10h41m30s361ms,923.0,922.0
10h41m30s402ms,923.0,922.0
10h41m30s436ms,923.0,922.0
10h41m30s480ms,923.0,922.0
10h41m30s509ms,923.0,922.0
10h41m30s550ms,923.0,922.0
10h41m30s586ms,923.0,922.0
10h41m30s622ms,923.0,922.0
10h41m30s666ms,923.0,922.0
10h41m30s703ms,923.0,922.0
10h41m30s742ms,923.0,922.0
10h41m30s774ms,923.0,922.0
10h41m30s810ms,923.0,922.0
10h41m30s853ms,923.0,922.0
10h41m30s888ms,923.0,922.0
10h41m30s929ms,923.0,922.0
10h41m30s964ms,923.0,922.0
10h41m31s8ms,923.0,922.0
10h41m31s39ms,923.0,922.0
10h41m31s74ms,923.0,922.0
10h41m31s115ms,923.0,922.0
10h41m31s152ms,923.0,922.0
10h41m31s190ms,923.0,922.0
10h41m31s225ms,923.0,922.0
10h41m31s271ms,923.0,922.0
10h41m31s301ms,923.0,922.0
10h41m31s338ms,923.0,922.0
10h41m31s382ms,923.0,922.0
10h41m31s417ms,923.0,922.0
10h41m31s453ms,923.0,922.0
10h41m31s494ms,923.0,922.0
10h41m31s534ms,923.0,922.0
10h41m31s564ms,923.0,922.0
10h41m31s600ms,923.0,922.0
10h41m31s641ms,923.0,922.0
10h41m31s680ms,923.0,922.0
10h41m31s716ms,923.0,922.0
10h41m31s753ms,923.0,922.0
10h41m31s793ms,923.0,922.0
10h41m31s826ms,923.0,922.0
10h41m31s866ms,923.0,922.0
10h41m31s906ms,923.0,922.0
10h41m31s943ms,923.0,922.0
10h41m31s981ms,923.0,922.0
10h41m32s19ms,923.0,922.0
10h41m32s58ms,923.0,922.0
10h41m32s90ms,923.0,922.0
10h41m32s131ms,923.0,922.0
10h41m32s173ms,536.0,463.0
10h41m32s205ms,536.0,463.0
10h41m32s242ms,536.0,463.0
10h41m32s280ms,536.0,463.0
10h41m32s318ms,536.0,463.0
10h41m32s353ms,536.0,463.0
10h41m32s393ms,536.0,463.0
10h41m32s428ms,536.0,463.0
10h41m32s470ms,536.0,463.0
10h41m32s504ms,536.0,463.0
10h41m32s543ms,536.0,463.0
10h41m32s581ms,536.0,463.0
10h41m32s620ms,536.0,463.0
10h41m32s655ms,536.0,463.0
10h41m32s696ms,536.0,463.0
10h41m32s736ms,536.0,463.0
10h41m32s770ms,536.0,463.0
10h41m32s808ms,536.0,463.0
10h41m32s847ms,536.0,463.0
10h41m32s887ms,536.0,463.0
10h41m32s922ms,536.0,463.0
10h41m32s958ms,536.0,463.0
10h41m32s997ms,536.0,463.0
10h41m33s35ms,536.0,463.0
10h41m33s85ms,536.0,463.0
10h41m33s130ms,536.0,463.0
10h41m33s198ms,536.0,463.0
10h41m33s222ms,536.0,463.0
10h41m33s242ms,536.0,463.0
10h41m33s258ms,536.0,463.0
10h41m33s298ms,910.0,675.0
10h41m33s333ms,910.0,675.0
10h41m33s371ms,910.0,675.0
10h41m33s412ms,910.0,675.0
10h41m33s452ms,910.0,675.0
10h41m33s485ms,910.0,675.0
10h41m33s521ms,910.0,675.0
10h41m33s560ms,910.0,675.0
10h41m33s599ms,910.0,675.0
10h41m33s635ms,910.0,675.0
10h41m33s674ms,910.0,675.0
10h41m33s712ms,910.0,675.0
10h41m33s747ms,910.0,675.0
10h41m33s785ms,910.0,675.0
10h41m33s826ms,910.0,675.0
10h41m33s861ms,910.0,675.0
10h41m33s901ms,910.0,675.0
10h41m33s941ms,910.0,675.0
10h41m33s975ms,910.0,675.0
10h41m34s13ms,910.0,675.0
10h41m34s49ms,910.0,675.0
10h41m34s87ms,910.0,675.0
10h41m34s131ms,910.0,675.0
10h41m34s185ms,910.0,675.0
10h41m34s209ms,910.0,675.0
10h41m34s246ms,910.0,675.0
10h41m34s273ms,910.0,675.0
10h41m34s313ms,536.0,451.0
10h41m34s357ms,536.0,454.5
10h41m34s397ms,536.0,454.5
10h41m34s426ms,535.0,455.0
10h41m34s465ms,535.0,455.0
10h41m34s502ms,535.0,455.0
10h41m34s540ms,535.0,455.0
10h41m34s576ms,535.0,455.0
10h41m34s619ms,535.0,455.0
10h41m34s652ms,535.0,455.0
10h41m34s689ms,535.0,455.0
10h41m34s726ms,535.0,455.0
10h41m34s766ms,535.0,455.0
10h41m34s803ms,535.0,455.0
10h41m34s842ms,535.0,455.0
10h41m34s878ms,535.0,455.0
10h41m34s914ms,535.0,455.0
10h41m34s956ms,535.0,455.0
10h41m34s990ms,535.0,455.0
10h41m35s27ms,535.0,455.0
10h41m35s72ms,535.0,455.0
10h41m35s103ms,535.0,455.0
10h41m35s139ms,535.0,455.0
10h41m35s181ms,535.0,455.0
10h41m35s228ms,535.0,455.0
10h41m35s259ms,535.0,455.0
10h41m35s298ms,535.0,455.0
10h41m35s331ms,535.0,455.0
10h41m35s371ms,535.0,455.0
10h41m35s411ms,535.0,455.0
10h41m35s443ms,535.0,455.0
10h41m35s483ms,535.0,455.0
10h41m35s518ms,535.0,455.0
10h41m35s555ms,535.0,455.0
10h41m35s596ms,535.0,455.0
10h41m35s632ms,535.0,455.0
10h41m35s667ms,535.0,455.0
10h41m35s706ms,535.0,455.0
10h41m35s750ms,535.0,455.0
10h41m35s782ms,535.0,455.0
10h41m35s819ms,535.0,455.0
10h41m35s860ms,535.0,455.0
10h41m35s896ms,535.0,455.0
10h41m35s935ms,535.0,455.0
10h41m35s984ms,535.0,455.0
10h41m36s13ms,535.0,455.0
10h41m36s46ms,535.0,455.0
10h41m36s83ms,535.0,455.0
10h41m36s119ms,535.0,455.0
10h41m36s163ms,535.0,455.0
10h41m36s200ms,535.0,455.0
10h41m36s235ms,535.0,455.0
10h41m36s272ms,535.0,455.0
10h41m36s311ms,535.0,455.0
10h41m36s347ms,535.0,455.0
10h41m36s386ms,535.0,455.0
10h41m36s439ms,535.0,455.0
10h41m36s464ms,535.0,455.0
10h41m36s498ms,535.0,455.0
10h41m36s541ms,535.0,455.0
10h41m36s571ms,535.0,455.0
10h41m36s609ms,894.0,657.0
10h41m36s650ms,894.0,657.0
10h41m36s687ms,894.0,657.0
10h41m36s722ms,894.0,657.0
10h41m36s760ms,894.0,657.0
10h41m36s801ms,894.0,657.0
10h41m36s836ms,894.0,657.0
10h41m36s883ms,894.0,657.0
10h41m36s914ms,894.0,657.0
10h41m36s950ms,894.0,657.0
10h41m36s985ms,894.0,657.0
10h41m37s24ms,894.0,657.0
10h41m37s62ms,894.0,657.0
10h41m37s103ms,894.0,657.0
10h41m37s136ms,894.0,657.0
10h41m37s175ms,894.0,657.0
10h41m37s218ms,894.0,657.0
10h41m37s251ms,894.0,657.0
10h41m37s288ms,894.0,657.0
10h41m37s326ms,894.0,657.0
10h41m37s364ms,894.0,657.0
10h41m37s401ms,894.0,657.0
10h41m37s437ms,894.0,657.0
10h41m37s479ms,894.0,657.0
10h41m37s514ms,894.0,657.0
10h41m37s556ms,894.0,657.0
10h41m37s590ms,894.0,657.0
10h41m37s631ms,894.0,657.0
10h41m37s667ms,894.0,657.0
10h41m37s706ms,894.0,657.0
10h41m37s739ms,894.0,657.0
10h41m37s780ms,894.0,657.0
10h41m37s814ms,894.0,657.0
10h41m37s856ms,894.0,657.0
10h41m37s895ms,894.0,657.0
10h41m37s930ms,894.0,657.0
10h41m37s970ms,894.0,657.0
10h41m38s10ms,894.0,657.0
10h41m38s41ms,894.0,657.0
10h41m38s80ms,894.0,657.0
10h41m38s116ms,522.0,699.0786
10h41m38s161ms,522.0,700.0
10h41m38s193ms,522.0,700.0
10h41m38s231ms,522.0,700.0
10h41m38s265ms,522.0,700.0
10h41m38s309ms,522.0,700.0
10h41m38s343ms,522.0,700.0
10h41m38s379ms,522.0,700.0
10h41m38s416ms,522.0,700.0
10h41m38s460ms,522.0,700.0
10h41m38s492ms,522.0,700.0
10h41m38s529ms,522.0,700.0
10h41m38s575ms,522.0,700.0
10h41m38s607ms,522.0,700.0
10h41m38s642ms,522.0,700.0
10h41m38s681ms,522.0,700.0
10h41m38s721ms,522.0,700.0
10h41m38s763ms,501.0,649.0
10h41m38s797ms,501.0,649.0
10h41m38s832ms,501.0,649.0
10h41m38s873ms,501.0,649.0
10h41m38s907ms,501.0,649.0
10h41m38s945ms,501.0,649.0
10h41m38s986ms,501.0,649.0
10h41m39s24ms,501.0,649.0
10h41m39s58ms,501.0,649.0
10h41m39s96ms,501.0,649.0
10h41m39s136ms,501.0,649.0
10h41m39s174ms,501.0,649.0
10h41m39s210ms,501.0,649.0
10h41m39s252ms,501.0,649.0
10h41m39s287ms,501.0,649.0
10h41m39s323ms,501.0,649.0
10h41m39s357ms,501.0,649.0
10h41m39s399ms,501.0,649.0
10h41m39s438ms,501.0,649.0
10h41m39s473ms,501.0,649.0
10h41m39s508ms,501.0,649.0
10h41m39s548ms,501.0,649.0
10h41m39s589ms,501.0,649.0
10h41m39s626ms,501.0,649.0
10h41m39s662ms,501.0,649.0
10h41m39s708ms,501.0,649.0
10h41m39s736ms,501.0,649.0
10h41m39s783ms,501.0,649.0
10h41m39s811ms,501.0,649.0
10h41m39s856ms,501.0,649.0
10h41m39s896ms,501.0,649.0
10h41m39s925ms,501.0,649.0
10h41m39s961ms,501.0,649.0
10h41m40s0ms,501.0,649.0
10h41m40s35ms,867.0,665.0
10h41m40s73ms,867.0,665.0
10h41m40s114ms,867.0,665.0
10h41m40s150ms,867.0,665.0
10h41m40s189ms,867.0,665.0
10h41m40s227ms,867.0,665.0
10h41m40s262ms,867.0,665.0
10h41m40s303ms,867.0,665.0
10h41m40s340ms,867.0,665.0
10h41m40s382ms,867.0,665.0
10h41m40s413ms,867.0,665.0
10h41m40s449ms,867.0,665.0
10h41m40s489ms,867.0,665.0
10h41m40s526ms,867.0,665.0
10h41m40s569ms,867.0,665.0
10h41m40s603ms,867.0,665.0
10h41m40s642ms,867.0,665.0
10h41m40s676ms,867.0,665.0
10h41m40s718ms,867.0,665.0
10h41m40s756ms,867.0,665.0
10h41m40s791ms,867.0,665.0
10h41m40s826ms,867.0,665.0
10h41m40s865ms,867.0,665.0
10h41m40s910ms,867.0,665.0
10h41m40s946ms,867.0,665.0
10h41m40s984ms,867.0,665.0
10h41m41s22ms,867.0,665.0
10h41m41s61ms,867.0,665.0
10h41m41s100ms,867.0,665.0
10h41m41s127ms,867.0,665.0
10h41m41s168ms,867.0,665.0
10h41m41s206ms,537.0,957.0
10h41m41s241ms,537.0,957.0
10h41m41s278ms,537.0,957.0
10h41m41s319ms,537.0,957.0
10h41m41s356ms,537.0,957.0
10h41m41s392ms,537.0,957.0
10h41m41s432ms,537.0,957.0
10h41m41s471ms,537.0,957.0
10h41m41s507ms,537.0,957.0
10h41m41s543ms,537.0,957.0
10h41m41s591ms,537.0,957.0
10h41m41s621ms,537.0,957.0
10h41m41s675ms,537.0,957.0
10h41m41s695ms,537.0,957.0
10h41m41s731ms,537.0,957.0
10h41m41s770ms,537.0,957.0
10h41m41s807ms,537.0,957.0
10h41m41s845ms,537.0,957.0
10h41m41s883ms,537.0,957.0
10h41m41s919ms,537.0,957.0
10h41m41s956ms,537.0,957.0
10h41m41s997ms,537.0,957.0
10h41m42s42ms,537.0,957.0
10h41m42s80ms,537.0,957.0
10h41m42s111ms,537.0,957.0
10h41m42s151ms,537.0,957.0
10h41m42s187ms,537.0,957.0
10h41m42s230ms,537.0,957.0
10h41m42s259ms,537.0,957.0
10h41m42s298ms,537.0,957.0
10h41m42s337ms,537.0,957.0
10h41m42s378ms,537.0,957.0
10h41m42s422ms,537.0,957.0
10h41m42s453ms,537.0,957.0
10h41m42s485ms,537.0,957.0
10h41m42s521ms,537.0,957.0
10h41m42s566ms,537.0,957.0
10h41m42s612ms,537.0,957.0
10h41m42s643ms,537.0,957.0
10h41m42s674ms,537.0,957.0
10h41m42s710ms,884.0,681.0
10h41m42s748ms,884.0,681.0
10h41m42s789ms,884.0,681.0
10h41m42s826ms,884.0,681.0
10h41m42s863ms,884.0,681.0
10h41m42s897ms,884.0,681.0
10h41m42s937ms,884.0,681.0
10h41m42s984ms,884.0,681.0
10h41m43s13ms,884.0,681.0
10h41m43s48ms,884.0,681.0
10h41m43s91ms,884.0,681.0
10h41m43s125ms,884.0,681.0
10h41m43s167ms,884.0,681.0
10h41m43s199ms,884.0,681.0
10h41m43s239ms,884.0,681.0
10h41m43s284ms,884.0,681.0
10h41m43s315ms,884.0,681.0
10h41m43s354ms,884.0,681.0
10h41m43s393ms,884.0,681.0
10h41m43s425ms,884.0,681.0
10h41m43s468ms,884.0,681.0
10h41m43s503ms,884.0,681.0
10h41m43s549ms,884.0,681.0
10h41m43s578ms,884.0,681.0
10h41m43s617ms,884.0,681.0
10h41m43s672ms,884.0,681.0
10h41m43s697ms,884.0,681.0
10h41m43s732ms,884.0,681.0
10h41m43s766ms,884.0,681.0
10h41m43s806ms,884.0,681.0
10h41m43s839ms,884.0,681.0
10h41m43s887ms,884.0,681.0
10h41m43s915ms,884.0,681.0
10h41m43s952ms,884.0,681.0
10h41m43s990ms,884.0,681.0
10h41m44s30ms,900.0,912.0
10h41m44s65ms,900.0,912.0
10h41m44s104ms,900.0,912.0
10h41m44s142ms,900.0,912.0
10h41m44s182ms,900.0,912.0
10h41m44s217ms,900.0,912.0
10h41m44s255ms,900.0,912.0
10h41m44s294ms,900.0,912.0
10h41m44s333ms,900.0,912.0
10h41m44s366ms,900.0,912.0
10h41m44s406ms,900.0,912.0
10h41m44s449ms,900.0,912.0
10h41m44s482ms,900.0,912.0
10h41m44s533ms,900.0,912.0
10h41m44s557ms,900.0,912.0
10h41m44s600ms,900.0,912.0
10h41m44s632ms,900.0,912.0
10h41m44s667ms,900.0,912.0
10h41m44s710ms,900.0,912.0
10h41m44s743ms,900.0,912.0
10h41m44s783ms,900.0,912.0
10h41m44s832ms,900.0,912.0
10h41m44s859ms,900.0,912.0
10h41m44s913ms,900.0,912.0
10h41m44s949ms,900.0,912.0
10h41m44s973ms,900.0,912.0
10h41m45s11ms,900.0,912.0
10h41m45s48ms,900.0,912.0
10h41m45s95ms,900.0,912.0
10h41m45s123ms,900.0,912.0
10h41m45s161ms,900.0,912.0
10h41m45s197ms,900.0,912.0
10h41m45s236ms,900.0,912.0
10h41m45s269ms,900.0,912.0
10h41m45s311ms,900.0,912.0
10h41m45s345ms,147.0,901.0
10h41m45s386ms,147.0,901.0
10h41m45s423ms,147.0,901.0
10h41m45s460ms,147.0,901.0
10h41m45s496ms,147.0,901.0
10h41m45s537ms,147.0,901.0
10h41m45s572ms,147.0,901.0
10h41m45s609ms,147.0,901.0
10h41m45s648ms,147.0,901.0
10h41m45s689ms,147.0,901.0
10h41m45s722ms,147.0,901.0
10h41m45s759ms,147.0,901.0
10h41m45s799ms,147.0,901.0
10h41m45s838ms,147.0,901.0
10h41m45s878ms,147.0,901.0
10h41m45s910ms,147.0,901.0
10h41m45s954ms,147.0,901.0
10h41m45s986ms,147.0,901.0
10h41m46s27ms,147.0,901.0
10h41m46s62ms,147.0,901.0
10h41m46s103ms,147.0,901.0
10h41m46s138ms,147.0,901.0
10h41m46s179ms,147.0,901.0
