Phone Number
Time,duration,isCorrect
10h43m5s191ms,950.0,799.0
10h43m5s220ms,950.0,799.0
10h43m5s276ms,950.0,799.0
10h43m5s306ms,950.0,799.0
10h43m5s331ms,950.0,799.0
10h43m5s368ms,950.0,799.0
10h43m5s404ms,950.0,799.0
10h43m5s447ms,950.0,799.0
10h43m5s487ms,604.0,699.5758
10h43m5s520ms,604.0,703.5769
10h43m5s559ms,604.0,705.5
10h43m5s596ms,609.26666,707.26666
10h43m5s632ms,612.0,710.0
10h43m5s670ms,612.0,710.0
10h43m5s710ms,612.0,710.0
10h43m5s745ms,612.0,710.0
10h43m5s783ms,612.0,710.0
10h43m5s820ms,612.0,710.0
10h43m5s860ms,612.0,710.0
10h43m5s902ms,612.0,710.0
10h43m5s933ms,612.0,710.0
10h43m5s974ms,612.0,710.0
10h43m6s10ms,612.0,710.0
10h43m6s47ms,612.0,710.0
10h43m6s84ms,612.0,710.0
10h43m6s124ms,612.0,710.0
10h43m6s165ms,612.0,710.0
10h43m6s197ms,612.0,710.0
10h43m6s236ms,612.0,710.0
10h43m6s279ms,612.0,710.0
10h43m6s345ms,612.0,710.0
10h43m6s368ms,612.0,710.0
10h43m6s389ms,612.0,710.0
10h43m6s427ms,612.0,710.0
10h43m6s461ms,612.0,710.0
10h43m6s499ms,612.0,710.0
10h43m6s539ms,612.0,710.0
10h43m6s578ms,612.0,710.0
10h43m6s623ms,612.0,710.0
10h43m6s672ms,612.0,710.0
10h43m6s697ms,612.0,710.0
10h43m6s726ms,612.0,710.0
10h43m6s761ms,612.0,710.0
10h43m6s799ms,612.0,710.0
10h43m6s841ms,612.0,710.0
10h43m6s878ms,612.0,710.0
10h43m6s918ms,612.0,710.0
10h43m6s951ms,612.0,710.0
10h43m6s991ms,612.0,710.0
10h43m7s26ms,612.0,710.0
10h43m7s80ms,612.0,710.0
10h43m7s102ms,612.0,710.0
10h43m7s139ms,612.0,710.0
10h43m7s176ms,612.0,710.0
10h43m7s223ms,612.0,710.0
10h43m7s256ms,612.0,710.0
10h43m7s290ms,612.0,710.0
10h43m7s334ms,612.0,710.0
10h43m7s366ms,612.0,710.0
10h43m7s413ms,612.0,710.0
10h43m7s442ms,612.0,710.0
10h43m7s485ms,612.0,710.0
10h43m7s519ms,612.0,710.0
10h43m7s557ms,612.0,710.0
10h43m7s592ms,612.0,710.0
10h43m7s635ms,612.0,710.0
10h43m7s671ms,612.0,710.0
10h43m7s705ms,612.0,710.0
10h43m7s747ms,612.0,710.0
10h43m7s782ms,612.0,710.0
10h43m7s818ms,612.0,710.0
10h43m7s858ms,612.0,710.0
10h43m7s897ms,612.0,710.0
10h43m7s930ms,612.0,710.0
10h43m7s970ms,612.0,710.0
10h43m8s7ms,612.0,710.0
10h43m8s43ms,612.0,710.0
10h43m8s103ms,612.0,710.0
10h43m8s132ms,612.0,710.0
10h43m8s157ms,612.0,710.0
10h43m8s195ms,612.0,710.0
10h43m8s236ms,612.0,710.0
10h43m8s268ms,612.0,710.0
10h43m8s313ms,612.0,710.0
10h43m8s348ms,612.0,710.0
10h43m8s382ms,612.0,710.0
10h43m8s442ms,612.0,710.0
10h43m8s464ms,612.0,710.0
10h43m8s502ms,612.0,710.0
10h43m8s533ms,612.0,710.0
10h43m8s573ms,612.0,710.0
10h43m8s609ms,612.0,710.0
10h43m8s645ms,612.0,710.0
10h43m8s686ms,612.0,710.0
10h43m8s729ms,612.0,710.0
10h43m8s762ms,612.0,710.0
10h43m8s798ms,612.0,710.0
10h43m8s838ms,612.0,710.0
10h43m8s873ms,612.0,710.0
10h43m8s913ms,612.0,710.0
10h43m8s951ms,612.0,710.0
10h43m8s989ms,612.0,710.0
10h43m9s27ms,612.0,710.0
10h43m9s65ms,612.0,710.0
10h43m9s97ms,612.0,710.0
10h43m9s138ms,612.0,710.0
10h43m9s171ms,612.0,710.0
10h43m9s215ms,924.37756,747.0
10h43m9s250ms,920.34424,747.0
10h43m9s289ms,923.95447,752.60596
10h43m9s322ms,934.71643,773.14923
10h43m9s366ms,938.0,781.7025
10h43m9s399ms,939.3332,784.6664
10h43m9s436ms,939.0,786.4769
10h43m9s477ms,939.0,787.0
10h43m9s523ms,939.0,787.0
10h43m9s552ms,939.6465,800.2929
10h43m9s587ms,941.0,807.6722
10h43m9s624ms,941.0,812.65955
10h43m9s665ms,938.3836,821.84924
10h43m9s702ms,937.38824,833.8352
10h43m9s740ms,932.33435,850.66254
10h43m9s780ms,922.6465,861.3535
10h43m9s817ms,912.53687,868.23157
10h43m9s900ms,912.53687,868.23157
10h43m9s933ms,912.53687,868.23157
10h43m9s957ms,912.53687,868.23157
10h43m9s981ms,912.53687,868.23157
10h43m10s2ms,912.53687,868.23157
10h43m10s42ms,805.0,866.0
10h43m10s81ms,805.0,866.0
10h43m10s116ms,805.0,866.0
10h43m10s151ms,805.0,866.0
10h43m10s199ms,805.0,866.0
10h43m10s228ms,805.0,866.0
10h43m10s263ms,805.0,866.0
10h43m10s301ms,805.0,866.0
10h43m10s341ms,805.0,866.0
10h43m10s379ms,805.0,866.0
10h43m10s415ms,805.0,866.0
10h43m10s456ms,805.0,866.0
10h43m10s502ms,805.0,866.0
10h43m10s534ms,805.0,866.0
10h43m10s568ms,805.0,866.0
10h43m10s606ms,805.0,866.0
10h43m10s646ms,805.0,866.0
10h43m10s680ms,805.0,866.0
10h43m10s719ms,805.0,866.0
10h43m10s757ms,805.0,866.0
10h43m10s794ms,805.0,866.0
10h43m10s829ms,211.33508,726.0
10h43m10s870ms,207.5,726.0
10h43m10s909ms,207.5,726.0
10h43m10s942ms,207.5,726.0
10h43m10s987ms,210.59206,723.40796
10h43m11s24ms,214.56264,716.4374
10h43m11s61ms,219.59029,706.81946
10h43m11s93ms,228.81155,698.7923
10h43m11s135ms,248.0,696.0
10h43m11s176ms,248.0,696.0
10h43m11s207ms,248.0,696.0
10h43m11s244ms,248.0,696.0
10h43m11s283ms,248.0,696.0
10h43m11s321ms,248.0,696.0
10h43m11s358ms,248.0,696.0
10h43m11s395ms,248.0,696.0
10h43m11s436ms,248.0,696.0
10h43m11s475ms,248.0,696.0
10h43m11s507ms,248.0,696.0
10h43m11s547ms,248.0,696.0
10h43m11s583ms,248.0,696.0
10h43m11s620ms,248.0,696.0
10h43m11s664ms,248.0,696.0
10h43m11s697ms,248.0,696.0
10h43m11s737ms,248.0,696.0
10h43m11s770ms,248.0,696.0
10h43m11s811ms,248.0,696.0
10h43m11s867ms,248.0,696.0
10h43m11s903ms,248.0,696.0
10h43m11s923ms,248.0,696.0
10h43m11s958ms,248.0,696.0
10h43m11s995ms,248.0,696.0
10h43m12s35ms,248.0,696.0
10h43m12s72ms,217.6328,386.5312
10h43m12s113ms,223.44385,406.7754
10h43m12s170ms,223.44385,406.7754
10h43m12s189ms,223.44385,406.7754
10h43m12s227ms,229.59857,433.59857
10h43m12s263ms,238.58772,451.58774
10h43m12s300ms,239.0,452.0
10h43m12s336ms,239.0,452.0
10h43m12s378ms,239.0,452.0
10h43m12s416ms,239.0,452.0
10h43m12s449ms,239.0,452.0
10h43m12s498ms,239.0,452.0
10h43m12s525ms,239.0,452.0
10h43m12s563ms,239.0,452.0
10h43m12s601ms,239.0,452.0
10h43m12s641ms,239.0,452.0
10h43m12s674ms,239.0,452.0
10h43m12s713ms,239.0,452.0
10h43m12s754ms,239.0,452.0
10h43m12s796ms,239.0,452.0
10h43m12s834ms,239.0,452.0
10h43m12s868ms,239.0,452.0
10h43m12s904ms,239.0,452.0
10h43m12s941ms,239.0,452.0
10h43m12s989ms,239.0,452.0
10h43m13s15ms,239.0,452.0
10h43m13s53ms,239.0,452.0
10h43m13s93ms,239.0,452.0
10h43m13s130ms,239.0,452.0
10h43m13s166ms,239.0,452.0
10h43m13s216ms,239.0,452.0
10h43m13s244ms,239.0,452.0
10h43m13s281ms,239.0,452.0
10h43m13s322ms,239.0,452.0
10h43m13s353ms,239.0,452.0
10h43m13s390ms,239.0,452.0
10h43m13s434ms,239.0,452.0
10h43m13s470ms,239.0,452.0
10h43m13s507ms,239.0,452.0
10h43m13s542ms,239.0,452.0
10h43m13s581ms,239.0,452.0
10h43m13s615ms,239.0,452.0
10h43m13s655ms,239.0,452.0
10h43m13s691ms,239.0,452.0
10h43m13s737ms,239.0,452.0
10h43m13s770ms,239.0,452.0
10h43m13s812ms,239.0,452.0
10h43m13s847ms,239.0,452.0
10h43m13s883ms,239.0,452.0
10h43m13s918ms,239.0,452.0
10h43m13s955ms,239.0,452.0
10h43m13s997ms,239.0,452.0
10h43m14s33ms,239.0,452.0
10h43m14s74ms,239.0,452.0
10h43m14s106ms,239.0,452.0
10h43m14s152ms,239.0,452.0
10h43m14s195ms,239.0,452.0
10h43m14s220ms,239.0,452.0
10h43m14s260ms,239.0,452.0
10h43m14s307ms,239.0,452.0
10h43m14s333ms,239.0,452.0
10h43m14s374ms,239.0,452.0
10h43m14s409ms,239.0,452.0
10h43m14s451ms,239.0,452.0
10h43m14s488ms,239.0,452.0
10h43m14s523ms,239.0,452.0
10h43m14s562ms,239.0,452.0
10h43m14s599ms,239.0,452.0
10h43m14s633ms,239.0,452.0
10h43m14s676ms,239.0,452.0
10h43m14s711ms,239.0,452.0
10h43m14s751ms,239.0,452.0
10h43m14s788ms,239.0,452.0
10h43m14s824ms,239.0,452.0
10h43m14s866ms,239.0,452.0
10h43m14s903ms,239.0,452.0
10h43m14s934ms,239.0,452.0
10h43m14s977ms,239.0,452.0
10h43m15s16ms,239.0,452.0
10h43m15s48ms,239.0,452.0
10h43m15s90ms,239.0,452.0
10h43m15s127ms,239.0,452.0
10h43m15s161ms,239.0,452.0
10h43m15s202ms,239.0,452.0
10h43m15s240ms,239.0,452.0
10h43m15s277ms,239.0,452.0
10h43m15s311ms,239.0,452.0
10h43m15s350ms,239.0,452.0
10h43m15s388ms,239.0,452.0
10h43m15s424ms,239.0,452.0
10h43m15s460ms,239.0,452.0
10h43m15s506ms,239.0,452.0
10h43m15s547ms,239.0,452.0
10h43m15s576ms,239.0,452.0
10h43m15s615ms,239.0,452.0
10h43m15s658ms,239.0,452.0
10h43m15s690ms,239.0,452.0
10h43m15s724ms,239.0,452.0
10h43m15s765ms,239.0,452.0
10h43m15s803ms,239.0,452.0
10h43m15s845ms,239.0,452.0
10h43m15s878ms,239.0,452.0
10h43m15s920ms,239.0,452.0
10h43m15s956ms,239.0,452.0
10h43m15s990ms,239.0,452.0
10h43m16s33ms,239.0,452.0
10h43m16s68ms,239.0,452.0
10h43m16s113ms,239.0,452.0
10h43m16s144ms,239.0,452.0
10h43m16s186ms,239.0,452.0
10h43m16s224ms,239.0,452.0
10h43m16s259ms,239.0,452.0
10h43m16s294ms,239.0,452.0
10h43m16s329ms,239.0,452.0
10h43m16s366ms,239.0,452.0
10h43m16s403ms,239.0,452.0
10h43m16s443ms,239.0,452.0
10h43m16s482ms,239.0,452.0
10h43m16s520ms,239.0,452.0
10h43m16s558ms,239.0,452.0
10h43m16s598ms,239.0,452.0
10h43m16s632ms,239.0,452.0
10h43m16s675ms,239.0,452.0
10h43m16s711ms,239.0,452.0
10h43m16s743ms,239.0,452.0
10h43m16s783ms,239.0,452.0
10h43m16s822ms,239.0,452.0
10h43m16s861ms,239.0,452.0
10h43m16s906ms,239.0,452.0
10h43m16s934ms,239.0,452.0
10h43m16s972ms,239.0,452.0
10h43m17s9ms,239.0,452.0
10h43m17s43ms,239.0,452.0
10h43m17s80ms,239.0,452.0
10h43m17s118ms,239.0,452.0
10h43m17s174ms,239.0,452.0
10h43m17s196ms,239.0,452.0
10h43m17s231ms,239.0,452.0
10h43m17s273ms,239.0,452.0
10h43m17s311ms,239.0,452.0
10h43m17s346ms,239.0,452.0
10h43m17s388ms,239.0,452.0
10h43m17s430ms,239.0,452.0
10h43m17s459ms,239.0,452.0
10h43m17s496ms,239.0,452.0
10h43m17s536ms,239.0,452.0
10h43m17s575ms,239.0,452.0
10h43m17s608ms,239.0,452.0
10h43m17s648ms,239.0,452.0
10h43m17s692ms,239.0,452.0
10h43m17s723ms,239.0,452.0
10h43m17s763ms,239.0,452.0
10h43m17s800ms,239.0,452.0
10h43m17s838ms,239.0,452.0
10h43m17s871ms,239.0,452.0
10h43m17s915ms,239.0,452.0
10h43m17s949ms,239.0,452.0
10h43m17s991ms,239.0,452.0
10h43m18s36ms,239.0,452.0
10h43m18s74ms,239.0,452.0
10h43m18s100ms,239.0,452.0
10h43m18s136ms,239.0,452.0
10h43m18s172ms,239.0,452.0
10h43m18s215ms,239.0,452.0
10h43m18s252ms,239.0,452.0
10h43m18s287ms,239.0,452.0
10h43m18s328ms,239.0,452.0
10h43m18s379ms,239.0,452.0
10h43m18s400ms,239.0,452.0
10h43m18s437ms,239.0,452.0
10h43m18s474ms,239.0,452.0
10h43m18s517ms,239.0,452.0
10h43m18s553ms,239.0,452.0
10h43m18s588ms,239.0,452.0
10h43m18s642ms,239.0,452.0
10h43m18s667ms,239.0,452.0
10h43m18s700ms,239.0,452.0
10h43m18s742ms,239.0,452.0
10h43m18s780ms,239.0,452.0
10h43m18s820ms,239.0,452.0
10h43m18s855ms,239.0,452.0
10h43m18s890ms,239.0,452.0
10h43m18s929ms,239.0,452.0
10h43m18s968ms,239.0,452.0
10h43m19s3ms,239.0,452.0
10h43m19s42ms,239.0,452.0
10h43m19s78ms,239.0,452.0
10h43m19s119ms,239.0,452.0
10h43m19s156ms,239.0,452.0
10h43m19s191ms,239.0,452.0
10h43m19s247ms,239.0,452.0
10h43m19s270ms,239.0,452.0
10h43m19s306ms,239.0,452.0
10h43m19s344ms,239.0,452.0
10h43m19s378ms,239.0,452.0
10h43m19s415ms,239.0,452.0
10h43m19s456ms,239.0,452.0
10h43m19s493ms,239.0,452.0
10h43m19s534ms,239.0,452.0
10h43m19s566ms,239.0,452.0
10h43m19s608ms,239.0,452.0
10h43m19s642ms,239.0,452.0
10h43m19s685ms,239.0,452.0
10h43m19s723ms,239.0,452.0
10h43m19s764ms,239.0,452.0
10h43m19s797ms,239.0,452.0
10h43m19s840ms,239.0,452.0
10h43m19s869ms,239.0,452.0
10h43m19s906ms,239.0,452.0
10h43m19s944ms,239.0,452.0
10h43m19s986ms,239.0,452.0
10h43m20s22ms,239.0,452.0
10h43m20s59ms,239.0,452.0
10h43m20s97ms,239.0,452.0
10h43m20s140ms,239.0,452.0
10h43m20s170ms,239.0,452.0
10h43m20s208ms,239.0,452.0
10h43m20s249ms,239.0,452.0
10h43m20s286ms,239.0,452.0
10h43m20s322ms,239.0,452.0
10h43m20s359ms,603.3145,734.6855
10h43m20s399ms,600.5,737.5
10h43m20s443ms,600.5,737.5
10h43m20s473ms,598.5,739.0
10h43m20s510ms,599.0,740.0
10h43m20s549ms,599.0,740.0
10h43m20s588ms,601.2534,742.8801
10h43m20s619ms,606.6547,749.6547
10h43m20s661ms,612.1788,757.7681
10h43m20s709ms,617.09796,765.9408
10h43m20s733ms,622.0,773.0
10h43m20s771ms,622.0,773.0
10h43m20s814ms,622.0,773.0
10h43m20s849ms,622.0,773.0
10h43m20s884ms,622.0,773.0
10h43m20s927ms,622.0,773.0
10h43m20s960ms,622.0,773.0
10h43m21s19ms,622.0,773.0
10h43m21s43ms,622.0,773.0
10h43m21s77ms,622.0,773.0
10h43m21s110ms,622.0,773.0
10h43m21s148ms,622.0,773.0
10h43m21s188ms,622.0,773.0
10h43m21s224ms,622.0,773.0
10h43m21s269ms,622.0,773.0
10h43m21s299ms,622.0,773.0
10h43m21s340ms,622.0,773.0
10h43m21s377ms,622.0,773.0
10h43m21s412ms,622.0,773.0
10h43m21s450ms,622.0,773.0
10h43m21s489ms,622.0,773.0
10h43m21s528ms,622.0,773.0
10h43m21s562ms,622.0,773.0
10h43m21s609ms,622.0,773.0
10h43m21s650ms,622.0,773.0
10h43m21s688ms,622.0,773.0
10h43m21s723ms,622.0,773.0
10h43m21s753ms,622.0,773.0
10h43m21s789ms,622.0,773.0
10h43m21s832ms,622.0,773.0
10h43m21s870ms,622.0,773.0
10h43m21s911ms,622.0,773.0
10h43m21s940ms,622.0,773.0
10h43m21s978ms,622.0,773.0
10h43m22s36ms,622.0,773.0
10h43m22s64ms,622.0,773.0
10h43m22s96ms,622.0,773.0
10h43m22s129ms,633.3209,525.6418
10h43m22s165ms,626.321,514.64197
10h43m22s205ms,622.50696,509.01398
10h43m22s248ms,618.50446,503.5045
10h43m22s307ms,618.50446,503.5045
10h43m22s340ms,618.50446,503.5045
10h43m22s360ms,618.50446,503.5045
10h43m22s391ms,610.33685,490.33685
10h43m22s431ms,605.72845,489.0
10h43m22s469ms,605.0,489.0
10h43m22s503ms,605.0,489.0
10h43m22s544ms,629.0,516.0
10h43m22s579ms,629.0,516.0
10h43m22s622ms,629.0,516.0
10h43m22s659ms,629.0,516.0
10h43m22s696ms,629.0,516.0
10h43m22s733ms,629.0,516.0
10h43m22s773ms,629.0,516.0
10h43m22s805ms,629.0,516.0
10h43m22s844ms,629.0,516.0
10h43m22s882ms,629.0,516.0
10h43m22s927ms,629.0,516.0
10h43m22s957ms,629.0,516.0
10h43m22s994ms,629.0,516.0
10h43m23s33ms,629.0,516.0
10h43m23s74ms,629.0,516.0
10h43m23s107ms,629.0,516.0
10h43m23s144ms,629.0,516.0
10h43m23s183ms,629.0,516.0
10h43m23s223ms,629.0,516.0
10h43m23s258ms,629.0,516.0
10h43m23s295ms,629.0,516.0
10h43m23s347ms,629.0,516.0
10h43m23s389ms,629.0,516.0
10h43m23s414ms,629.0,516.0
10h43m23s454ms,629.0,516.0
10h43m23s483ms,629.0,516.0
10h43m23s526ms,629.0,516.0
10h43m23s564ms,629.0,516.0
10h43m23s596ms,629.0,516.0
10h43m23s635ms,629.0,516.0
10h43m23s676ms,629.0,516.0
10h43m23s710ms,629.0,516.0
10h43m23s766ms,629.0,516.0
10h43m23s791ms,629.0,516.0
10h43m23s827ms,629.0,516.0
10h43m23s869ms,629.0,516.0
10h43m23s899ms,629.0,516.0
10h43m23s943ms,629.0,516.0
10h43m23s975ms,629.0,516.0
10h43m24s21ms,629.0,516.0
10h43m24s49ms,629.0,516.0
10h43m24s90ms,629.0,516.0
10h43m24s128ms,629.0,516.0
10h43m24s166ms,629.0,516.0
10h43m24s203ms,629.0,516.0
10h43m24s236ms,629.0,516.0
10h43m24s276ms,629.0,516.0
10h43m24s322ms,629.0,516.0
10h43m24s352ms,629.0,516.0
10h43m24s387ms,629.0,516.0
10h43m24s424ms,629.0,516.0
10h43m24s468ms,629.0,516.0
10h43m24s506ms,629.0,516.0
10h43m24s538ms,629.0,516.0
10h43m24s583ms,629.0,516.0
10h43m24s618ms,629.0,516.0
10h43m24s653ms,629.0,516.0
10h43m24s689ms,629.0,516.0
10h43m24s727ms,629.0,516.0
10h43m24s768ms,629.0,516.0
10h43m24s805ms,629.0,516.0
10h43m24s841ms,629.0,516.0
10h43m24s887ms,629.0,516.0
10h43m24s918ms,629.0,516.0
10h43m24s956ms,629.0,516.0
10h43m24s990ms,629.0,516.0
10h43m25s32ms,629.0,516.0
10h43m25s69ms,629.0,516.0
10h43m25s119ms,629.0,516.0
10h43m25s146ms,629.0,516.0
10h43m25s180ms,629.0,516.0
10h43m25s218ms,629.0,516.0
10h43m25s254ms,629.0,516.0
10h43m25s290ms,629.0,516.0
10h43m25s329ms,629.0,516.0
10h43m25s367ms,629.0,516.0
10h43m25s409ms,555.47235,990.41705
10h43m25s444ms,551.0,964.5087
10h43m25s481ms,550.4408,953.64465
10h43m25s517ms,549.0,925.5157
10h43m25s558ms,548.0,917.0
10h43m25s597ms,548.0,917.0
10h43m25s631ms,548.0,917.0
10h43m25s682ms,548.0,917.0
10h43m25s706ms,548.0,917.0
10h43m25s745ms,548.0,917.0
10h43m25s787ms,548.0,917.0
10h43m25s821ms,548.0,917.0
10h43m25s859ms,548.0,917.0
10h43m25s899ms,548.0,917.0
10h43m25s932ms,548.0,917.0
10h43m25s971ms,548.0,917.0
10h43m26s10ms,548.0,917.0
10h43m26s47ms,548.0,917.0
10h43m26s82ms,548.0,917.0
10h43m26s121ms,548.0,917.0
10h43m26s159ms,548.0,917.0
10h43m26s200ms,548.0,917.0
10h43m26s233ms,548.0,917.0
10h43m26s272ms,548.0,917.0
10h43m26s310ms,548.0,917.0
10h43m26s344ms,548.0,917.0
10h43m26s386ms,548.0,917.0
10h43m26s423ms,548.0,917.0
10h43m26s466ms,548.0,917.0
10h43m26s498ms,548.0,917.0
10h43m26s554ms,548.0,917.0
10h43m26s577ms,548.0,917.0
10h43m26s616ms,548.0,917.0
10h43m26s652ms,548.0,917.0
10h43m26s687ms,548.0,917.0
10h43m26s724ms,548.0,917.0
10h43m26s766ms,548.0,917.0
10h43m26s813ms,548.0,917.0
10h43m26s837ms,548.0,917.0
10h43m26s873ms,548.0,917.0
10h43m26s912ms,548.0,917.0
10h43m26s952ms,548.0,917.0
10h43m26s986ms,548.0,917.0
10h43m27s27ms,548.0,917.0
10h43m27s67ms,548.0,917.0
10h43m27s105ms,548.0,917.0
10h43m27s139ms,548.0,917.0
10h43m27s180ms,548.0,917.0
10h43m27s215ms,548.0,917.0
10h43m27s253ms,548.0,917.0
10h43m27s306ms,548.0,917.0
10h43m27s331ms,548.0,917.0
10h43m27s365ms,548.0,917.0
10h43m27s400ms,548.0,917.0
10h43m27s443ms,548.0,917.0
10h43m27s479ms,548.0,917.0
10h43m27s518ms,548.0,917.0
10h43m27s560ms,548.0,917.0
10h43m27s592ms,548.0,917.0
10h43m27s629ms,548.0,917.0
10h43m27s663ms,548.0,917.0
10h43m27s700ms,548.0,917.0
10h43m27s738ms,548.0,917.0
10h43m27s782ms,548.0,917.0
10h43m27s817ms,548.0,917.0
10h43m27s856ms,548.0,917.0
10h43m27s896ms,548.0,917.0
10h43m27s934ms,548.0,917.0
10h43m27s963ms,996.35394,421.23026
10h43m28s4ms,989.37427,442.25146
10h43m28s40ms,985.5016,447.4984
10h43m28s82ms,984.5,448.5
10h43m28s114ms,984.5,448.5
10h43m28s155ms,984.0,448.0
10h43m28s193ms,983.0,448.0
10h43m28s250ms,983.0,445.5
10h43m28s270ms,983.0,445.5
10h43m28s308ms,1006.7664,458.3552
10h43m28s340ms,1010.0,462.0
10h43m28s380ms,1010.0,462.0
10h43m28s421ms,1010.0,462.0
10h43m28s459ms,1010.0,462.0
10h43m28s491ms,1010.0,462.0
10h43m28s532ms,1010.0,462.0
10h43m28s568ms,1010.0,462.0
10h43m28s610ms,1010.0,462.0
10h43m28s646ms,1010.0,462.0
10h43m28s712ms,1010.0,462.0
10h43m28s759ms,1010.0,462.0
10h43m28s786ms,1010.0,462.0
10h43m28s808ms,1010.0,462.0
10h43m28s832ms,1010.0,462.0
10h43m28s870ms,1010.0,462.0
10h43m28s907ms,1010.0,462.0
10h43m28s953ms,1010.0,462.0
10h43m28s986ms,1010.0,462.0
10h43m29s19ms,1010.0,462.0
10h43m29s63ms,1010.0,462.0
10h43m29s98ms,1010.0,462.0
10h43m29s132ms,1010.0,462.0
10h43m29s173ms,1010.0,462.0
10h43m29s224ms,1010.0,462.0
10h43m29s265ms,1010.0,462.0
10h43m29s288ms,1010.0,462.0
10h43m29s321ms,1010.0,462.0
10h43m29s361ms,1010.0,462.0
10h43m29s400ms,1010.0,462.0
10h43m29s435ms,1010.0,462.0
10h43m29s469ms,1010.0,462.0
10h43m29s524ms,1010.0,462.0
10h43m29s546ms,1010.0,462.0
10h43m29s586ms,1010.0,462.0
10h43m29s622ms,1010.0,462.0
10h43m29s659ms,1010.0,462.0
10h43m29s701ms,1010.0,462.0
10h43m29s735ms,1010.0,462.0
10h43m29s786ms,1010.0,462.0
10h43m29s813ms,1010.0,462.0
10h43m29s849ms,1010.0,462.0
10h43m29s892ms,1010.0,462.0
10h43m29s929ms,1010.0,462.0
10h43m29s966ms,1010.0,462.0
10h43m29s999ms,1010.0,462.0
10h43m30s45ms,1010.0,462.0
10h43m30s78ms,1010.0,462.0
10h43m30s113ms,1010.0,462.0
10h43m30s153ms,1010.0,462.0
10h43m30s193ms,1010.0,462.0
10h43m30s227ms,1010.0,462.0
10h43m30s278ms,1010.0,462.0
10h43m30s306ms,1010.0,462.0
10h43m30s343ms,1010.0,462.0
10h43m30s378ms,1010.0,462.0
10h43m30s420ms,1010.0,462.0
10h43m30s456ms,1010.0,462.0
10h43m30s508ms,1010.0,462.0
10h43m30s533ms,1010.0,462.0
10h43m30s567ms,1010.0,462.0
10h43m30s607ms,1010.0,462.0
10h43m30s642ms,1010.0,462.0
10h43m30s677ms,1010.0,462.0
10h43m30s726ms,1010.0,462.0
10h43m30s752ms,1010.0,462.0
10h43m30s787ms,1010.0,462.0
10h43m30s829ms,1010.0,462.0
10h43m30s868ms,1010.0,462.0
10h43m30s907ms,221.0,721.3989
10h43m30s946ms,221.0,717.3443
10h43m30s980ms,221.0,713.19226
10h43m31s15ms,221.0,711.5
10h43m31s55ms,221.0,711.5
10h43m31s92ms,221.0,711.5
10h43m31s131ms,221.0,711.5
10h43m31s173ms,221.0,711.5
10h43m31s206ms,221.0,711.5
10h43m31s245ms,221.0,711.5
10h43m31s279ms,221.0,711.5
10h43m31s316ms,221.0,711.5
10h43m31s357ms,221.0,711.5
10h43m31s396ms,221.0,711.5
10h43m31s444ms,221.0,711.5
10h43m31s479ms,221.0,711.5
10h43m31s505ms,221.0,711.5
10h43m31s544ms,221.0,711.5
10h43m31s581ms,221.0,711.5
10h43m31s618ms,221.0,711.5
10h43m31s656ms,221.0,711.5
10h43m31s699ms,221.0,711.5
10h43m31s786ms,221.0,711.5
10h43m31s812ms,221.0,711.5
10h43m31s836ms,221.0,711.5
10h43m31s859ms,221.0,711.5
10h43m31s884ms,221.0,711.5
10h43m31s924ms,221.0,711.5
10h43m31s966ms,221.0,711.5
10h43m32s4ms,221.0,711.5
10h43m32s51ms,221.0,711.5
10h43m32s74ms,221.0,711.5
10h43m32s111ms,221.0,711.5
10h43m32s146ms,221.0,711.5
10h43m32s187ms,221.0,711.5
10h43m32s223ms,221.0,711.5
10h43m32s258ms,221.0,711.5
10h43m32s299ms,221.0,711.5
10h43m32s336ms,221.0,711.5
10h43m32s375ms,221.0,711.5
10h43m32s411ms,221.0,711.5
10h43m32s461ms,221.0,711.5
10h43m32s485ms,221.0,711.5
10h43m32s528ms,221.0,711.5
10h43m32s560ms,221.0,711.5
10h43m32s600ms,221.0,711.5
10h43m32s641ms,221.0,711.5
10h43m32s672ms,221.0,711.5
10h43m32s709ms,221.0,711.5
10h43m32s749ms,221.0,711.5
10h43m32s787ms,221.0,711.5
10h43m32s823ms,221.0,711.5
10h43m32s865ms,221.0,711.5
10h43m32s900ms,221.0,711.5
10h43m32s939ms,221.0,711.5
10h43m32s972ms,221.0,711.5
10h43m33s13ms,924.56354,1017.56354
10h43m33s49ms,926.0,1019.0
10h43m33s87ms,926.0,1019.0
10h43m33s123ms,926.0,1019.0
10h43m33s169ms,926.0,1019.0
10h43m33s198ms,926.0,1019.0
10h43m33s235ms,918.6747,1086.6626
10h43m33s282ms,913.3342,1087.0
10h43m33s316ms,904.14746,1088.0
10h43m33s355ms,891.8149,1087.4075
10h43m33s391ms,891.8149,1087.4075
10h43m33s428ms,844.0,1063.0
10h43m33s466ms,844.0,1063.0
10h43m33s501ms,844.0,1063.0
10h43m33s542ms,844.0,1063.0
10h43m33s581ms,844.0,1063.0
10h43m33s622ms,844.0,1063.0
10h43m33s656ms,844.0,1063.0
10h43m33s696ms,844.0,1063.0
10h43m33s728ms,844.0,1063.0
10h43m33s769ms,844.0,1063.0
10h43m33s814ms,844.0,1063.0
10h43m33s851ms,844.0,1063.0
10h43m33s884ms,844.0,1063.0
10h43m33s928ms,844.0,1063.0
10h43m33s986ms,844.0,1063.0
